Bg-Train-True,Bg-Train-Pred,Nw-min,Nw-max,Num-Nw
0.81964606,0.8252086,17107.39453125,66851.6484375,0.0
1.032939,1.0479188,17107.39453125,66851.6484375,0.0
1.0670958,1.0708463,17107.39453125,66851.6484375,0.0
0.61271155,0.63643646,17107.39453125,66851.6484375,0.0
1.2747065,1.2513788,17107.39453125,66851.6484375,0.0
0.3901896,0.4221117,17107.39453125,66851.6484375,0.0
0.3655706,0.38555348,17107.39453125,66851.6484375,0.0
0.3931055,0.414432,17107.39453125,66851.6484375,0.0
0.82908446,0.852207,17107.39453125,66851.6484375,0.0
1.0679722,1.0730587,17107.39453125,66851.6484375,0.0
1.0508388,1.0567701,17107.39453125,66851.6484375,0.0
1.1360083,1.142349,17107.39453125,66851.6484375,0.0
0.7268826,0.7383627,17107.39453125,66851.6484375,0.0
1.1609559,1.1743653,17107.39453125,66851.6484375,0.0
0.85000205,0.85323006,17107.39453125,66851.6484375,0.0
0.9770529,0.9713771,17107.39453125,66851.6484375,0.0
0.95193595,0.9671179,17107.39453125,66851.6484375,0.0
1.1842196,1.2019389,17107.39453125,66851.6484375,0.0
0.59013677,0.62298155,17107.39453125,66851.6484375,0.0
0.6753386,0.6875529,17107.39453125,66851.6484375,0.0
1.199229,1.219964,17107.39453125,66851.6484375,0.0
0.8926694,0.9039014,17107.39453125,66851.6484375,0.0
0.9832016,0.99362004,17107.39453125,66851.6484375,0.0
0.7768407,0.7909219,17107.39453125,66851.6484375,0.0
0.4074847,0.42712164,17107.39453125,66851.6484375,0.0
0.83898365,0.8586813,17107.39453125,66851.6484375,0.0
0.5919847,0.60856843,17107.39453125,66851.6484375,0.0
0.56883085,0.59255105,17107.39453125,66851.6484375,0.0
1.2707648,1.3236372,17107.39453125,66851.6484375,0.0
0.85101414,0.861987,17107.39453125,66851.6484375,0.0
1.0932342,1.04385,17107.39453125,66851.6484375,0.0
0.41792086,0.44165075,17107.39453125,66851.6484375,0.0
0.62792486,0.6487652,17107.39453125,66851.6484375,0.0
1.0323696,1.04039,17107.39453125,66851.6484375,0.0
0.5234119,0.54901296,17107.39453125,66851.6484375,0.0
0.73946893,0.7498819,17107.39453125,66851.6484375,0.0
0.9748642,0.984344,17107.39453125,66851.6484375,0.0
0.46640193,0.4881531,17107.39453125,66851.6484375,0.0
0.938015,0.94855607,17107.39453125,66851.6484375,0.0
1.2056968,1.2189406,17107.39453125,66851.6484375,0.0
1.4918437,1.4673872,17107.39453125,66851.6484375,0.0
0.64267564,0.682852,17107.39453125,66851.6484375,0.0
1.3933905,1.3880397,17107.39453125,66851.6484375,0.0
0.71563816,0.72941506,17107.39453125,66851.6484375,0.0
1.118937,1.0917895,17107.39453125,66851.6484375,0.0
0.37263066,0.46442568,17107.39453125,66851.6484375,0.0
1.0711306,1.0809202,17107.39453125,66851.6484375,0.0
1.1352184,1.1691287,17107.39453125,66851.6484375,0.0
1.0909768,1.0918843,17107.39453125,66851.6484375,0.0
0.8931934,0.8970856,17107.39453125,66851.6484375,0.0
0.5020149,0.51425576,17107.39453125,66851.6484375,0.0
1.4401573,1.4286503,17107.39453125,66851.6484375,0.0
1.0156507,1.0165956,17107.39453125,66851.6484375,0.0
0.7065066,0.7250934,17107.39453125,66851.6484375,0.0
0.49360266,0.51628375,17107.39453125,66851.6484375,0.0
1.3572013,1.3461499,17107.39453125,66851.6484375,0.0
1.0822555,1.0961922,17107.39453125,66851.6484375,0.0
1.0509808,1.0538049,1624.659423828125,78050.6796875,0.0
1.002465,1.0363946,1624.659423828125,78050.6796875,0.0
1.276808,1.2576156,1624.659423828125,78050.6796875,0.0
1.3746492,1.342824,1624.659423828125,78050.6796875,0.0
1.2838461,1.2790658,1624.659423828125,78050.6796875,0.0
0.5811076,0.5799031,1624.659423828125,78050.6796875,0.0
0.41240737,0.42287368,1624.659423828125,78050.6796875,0.0
0.61539215,0.60843635,1624.659423828125,78050.6796875,0.0
1.0948331,1.1103377,1624.659423828125,78050.6796875,0.0
0.9108013,0.91891384,1624.659423828125,78050.6796875,0.0
0.507666,0.5133558,1624.659423828125,78050.6796875,0.0
0.5394472,0.5490129,1624.659423828125,78050.6796875,0.0
0.9799482,0.9927946,1624.659423828125,78050.6796875,0.0
1.1674445,1.1516154,1624.659423828125,78050.6796875,0.0
0.49508077,0.5094552,1624.659423828125,78050.6796875,0.0
1.3880539,1.4040971,1624.659423828125,78050.6796875,0.0
0.4025392,0.3969819,1624.659423828125,78050.6796875,0.0
0.39091048,0.40176058,1624.659423828125,78050.6796875,0.0
1.348573,1.3324859,1624.659423828125,78050.6796875,0.0
0.66085094,0.6511143,1624.659423828125,78050.6796875,0.0
1.2407144,1.2519302,1624.659423828125,78050.6796875,0.0
1.5138398,1.4916291,1624.659423828125,78050.6796875,0.0
0.36911687,0.38288298,1624.659423828125,78050.6796875,0.0
0.90438503,0.9208735,1624.659423828125,78050.6796875,0.0
0.9423548,0.9792364,1624.659423828125,78050.6796875,0.0
0.37078804,0.37272596,1624.659423828125,78050.6796875,0.0
0.67320114,0.6664299,1624.659423828125,78050.6796875,0.0
0.6804072,0.7558001,1624.659423828125,78050.6796875,0.0
1.3514516,1.3566241,1624.659423828125,78050.6796875,0.0
1.5208545,1.5116087,1624.659423828125,78050.6796875,0.0
1.0763001,1.0823622,1624.659423828125,78050.6796875,0.0
0.8700884,0.8651616,1624.659423828125,78050.6796875,0.0
