Bth-Train-True,Bth-Train-Pred,Nw-min,Nw-max,Num-Nw
0.25523907,0.2488079,415.7517395019531,75670.0078125,12.0
0.25820258,0.24656278,682.4655151367188,35979.390625,11.0
0.5742415,0.5638856,53819.75390625,60919.08203125,2.0
0.30218613,0.30604613,7645.53857421875,91125.78125,4.0
0.49369106,0.45334047,1268.0577392578125,39483.21875,8.0
0.25138807,0.2555409,46097.47265625,88346.296875,8.0
0.3649879,0.36142978,15589.24609375,15589.24609375,1.0
0.35800147,0.3534099,2750.818115234375,66851.6484375,6.0
0.32097533,0.32139498,8926.32421875,91125.78125,10.0
0.37465364,0.3706627,1480.4835205078125,96949.8359375,8.0
0.4258505,0.4267256,6548.52490234375,60919.08203125,5.0
0.42071617,0.41771948,2081.544189453125,85651.5859375,11.0
0.4370267,0.42969435,6155.13623046875,88346.296875,9.0
0.25699157,0.28450975,53819.75390625,96949.8359375,6.0
0.3068806,0.2984013,1575.1046142578125,83039.078125,5.0
0.30778342,0.30216074,1052.9833984375,80506.25,11.0
0.25463495,0.2480033,772.4891357421875,83039.078125,8.0
0.3101079,0.2942595,53819.75390625,93992.7109375,10.0
0.32871306,0.32960436,1229.3798828125,62835.67578125,9.0
0.33436942,0.3297745,2666.913818359375,57259.49609375,6.0
0.27300468,0.27401388,73361.9453125,73361.9453125,1.0
0.39548224,0.3931846,3018.70458984375,57259.49609375,9.0
0.42555487,0.42756867,28082.158203125,88346.296875,3.0
0.2778612,0.27525276,682.4655151367188,71124.2890625,8.0
0.38618654,0.38633767,4244.26708984375,88346.296875,12.0
0.40576524,0.4037462,8926.32421875,83039.078125,12.0
0.27521092,0.2657983,52178.1640625,91125.78125,5.0
0.3453709,0.33807394,2585.568603515625,64812.5625,7.0
0.3724274,0.36981535,32786.5,32786.5,1.0
0.37278682,0.3684037,5271.97216796875,83039.078125,9.0
0.508767,0.5229145,39483.21875,64812.5625,3.0
0.38595048,0.38242793,10421.66796875,10421.66796875,1.0
0.4443562,0.44573697,20601.619140625,80506.25,4.0
0.5257367,0.53323305,27225.607421875,66851.6484375,3.0
0.2979136,0.29254562,621.9020385742188,75670.0078125,12.0
0.27731526,0.27362186,42006.68359375,91125.78125,5.0
0.38446712,0.37676978,9496.826171875,73361.9453125,4.0
0.3829528,0.3744068,1527.0614013671875,85651.5859375,9.0
0.41107243,0.39958495,7186.24853515625,59060.953125,3.0
0.4198293,0.41583624,42006.68359375,96949.8359375,4.0
0.5786319,0.5774316,34881.9609375,91125.78125,3.0
0.41096556,0.4076298,5111.16845703125,80506.25,9.0
0.40692627,0.40866968,19973.236328125,68954.8828125,5.0
0.49045506,0.46542305,1349.1021728515625,64812.5625,10.0
0.77920306,0.7412783,13352.4375,73361.9453125,9.0
0.2874355,0.2835376,748.9269409179688,96949.8359375,11.0
0.56586444,0.5614302,28965.658203125,88346.296875,8.0
0.36371866,0.36254326,2018.0538330078125,17645.61328125,5.0
0.24639273,0.24198356,57259.49609375,78050.6796875,5.0
0.2414482,0.24678983,57259.49609375,85651.5859375,10.0
0.6760646,0.66884893,26395.181640625,80506.25,11.0
0.3146339,0.30514038,7886.07666015625,31786.458984375,3.0
0.2787851,0.273388,53819.75390625,88346.296875,8.0
0.4399197,0.44275457,16585.58984375,28965.658203125,2.0
0.30520552,0.3007715,772.4891357421875,42006.68359375,9.0
0.33488423,0.33325726,1527.0614013671875,91125.78125,8.0
0.4302041,0.42484105,2750.818115234375,43328.265625,7.0
0.65443623,0.7319529,3989.301513671875,47547.7578125,4.0
0.6508342,0.71940553,10103.7900390625,96949.8359375,8.0
0.3531189,0.34825218,9207.1572265625,47547.7578125,4.0
0.26794535,0.27522662,14652.7548828125,93992.7109375,11.0
0.5771633,0.6927024,4515.52783203125,49043.66796875,7.0
0.41422522,0.40734893,15589.24609375,15589.24609375,1.0
0.47984362,0.47454384,10421.66796875,59060.953125,11.0
0.38944435,0.3886631,6967.056640625,40725.41015625,3.0
0.34242755,0.33897448,1782.875732421875,96949.8359375,10.0
0.5146556,0.49064597,1120.281982421875,62835.67578125,8.0
0.30618566,0.29953268,73361.9453125,73361.9453125,1.0
0.3176031,0.30654687,1391.546630859375,66851.6484375,10.0
0.55405784,0.56743276,25590.0859375,50586.64453125,5.0
