Bth-Train-True,Bth-Train-Pred,Nw-min,Nw-max,Num-Nw
0.36269307,0.3593857,2147.0322265625,64812.5625,0.0
0.23538004,0.2290073,2147.0322265625,64812.5625,0.0
0.43803465,0.42720997,2147.0322265625,64812.5625,0.0
0.45843697,0.447012,2147.0322265625,64812.5625,0.0
0.6229214,0.65212077,2147.0322265625,64812.5625,0.0
0.4159611,0.3985731,2147.0322265625,64812.5625,0.0
0.25799024,0.24976107,2147.0322265625,64812.5625,0.0
0.29502848,0.25255,2147.0322265625,64812.5625,0.0
0.44962162,0.5102464,2147.0322265625,64812.5625,0.0
0.35729656,0.32447386,2147.0322265625,64812.5625,0.0
0.39566308,0.38465214,2147.0322265625,64812.5625,0.0
0.34786785,0.3404292,2147.0322265625,64812.5625,0.0
0.6575291,0.7021767,2147.0322265625,64812.5625,0.0
0.38148075,0.3776709,2147.0322265625,64812.5625,0.0
0.49711454,0.46776658,2147.0322265625,64812.5625,0.0
0.37187302,0.34719655,2147.0322265625,64812.5625,0.0
0.7575023,0.70153815,2147.0322265625,64812.5625,0.0
0.25681105,0.24661174,2147.0322265625,64812.5625,0.0
0.38092607,0.3729395,2147.0322265625,64812.5625,0.0
0.32439265,0.31613186,2147.0322265625,64812.5625,0.0
0.394558,0.3851682,2147.0322265625,64812.5625,0.0
0.3756355,0.3767228,2147.0322265625,64812.5625,0.0
0.7075769,0.6674117,2147.0322265625,64812.5625,0.0
0.2937647,0.27984083,2147.0322265625,64812.5625,0.0
0.8119037,0.67509246,2147.0322265625,64812.5625,0.0
0.66725755,0.67712927,2147.0322265625,64812.5625,0.0
0.42744207,0.4123628,2147.0322265625,64812.5625,0.0
0.37036562,0.36812025,2147.0322265625,64812.5625,0.0
0.30647197,0.2852705,2147.0322265625,64812.5625,0.0
0.3971662,0.37993288,2147.0322265625,64812.5625,0.0
0.36767775,0.37067395,2147.0322265625,64812.5625,0.0
0.33141947,0.31108317,2147.0322265625,64812.5625,0.0
0.48786032,0.47900072,2147.0322265625,64812.5625,0.0
0.39687788,0.38377008,2147.0322265625,64812.5625,0.0
0.326537,0.31633332,2147.0322265625,64812.5625,0.0
0.30505288,0.3005937,2147.0322265625,64812.5625,0.0
0.40793794,0.40171808,2147.0322265625,64812.5625,0.0
0.27379972,0.26740354,30816.919921875,85651.5859375,0.0
0.300782,0.2916999,30816.919921875,85651.5859375,0.0
0.5373416,0.5383216,30816.919921875,85651.5859375,0.0
0.29469067,0.28709754,30816.919921875,85651.5859375,0.0
0.37010887,0.35400027,30816.919921875,85651.5859375,0.0
0.3377052,0.323977,30816.919921875,85651.5859375,0.0
0.4060244,0.3996516,30816.919921875,85651.5859375,0.0
0.4934861,0.4896068,30816.919921875,85651.5859375,0.0
0.2904452,0.28089166,30816.919921875,85651.5859375,0.0
0.52173615,0.5711529,30816.919921875,85651.5859375,0.0
0.2582023,0.27389959,30816.919921875,85651.5859375,0.0
0.6186468,0.6148206,30816.919921875,85651.5859375,0.0
0.2300825,0.23021485,30816.919921875,85651.5859375,0.0
0.28535265,0.26032466,30816.919921875,85651.5859375,0.0
