0.104035911,500,57077.80966
0.120086866,500,116666.6953
0.138614208,500,238724.8432
0.16,500,488781.25
,,
0.001102691,1000,1.0001
0.001294747,1000,1.234062846
0.001520254,1000,1.522800384
0.001785037,1000,1.879172796
0.002095938,1000,2.319091646
0.002460989,1000,2.862271921
0.00288962,1000,3.533193683
0.003392907,1000,4.362352002
0.003983851,1000,5.38791824
0.004677721,1000,6.658013489
0.005492441,1000,8.233933754
0.006449063,1000,10.2585977
0.007572299,1000,14.27329312
0.008891171,1000,20.01893698
0.01043975,1000,28.49240605
0.012258047,1000,41.62132744
0.014393037,1000,63.51309374
0.01689988,1000,103.6297446
0.019843341,1000,184.972435
0.023299465,1000,365.3423513
0.027357545,1000,741.8658733
0.032122423,1000,1474.859513
0.037717202,1000,3079.260062
0.044286426,1000,6622.983289
0.051999815,1000,14488.45127
0.06105665,1000,31991.63871
0.071690918,1000,70995.43625
0.084177361,1000,157973.9313
0.098838575,1000,352010.2536
0.11605334,1000,784964.1731
0.13626641,1000,1751118.207
0.16,1000,3907250
,,
0.000649332,2000,1.0001
0.000775563,2000,1.261975564
0.000926333,2000,1.592478888
0.001106413,2000,2.009651014
0.0013215,2000,2.536332379
0.001578401,2000,3.201496556
0.001885243,2000,4.042011207
0.002251736,2000,5.105016832
0.002689476,2000,6.451243249
0.003212312,2000,8.159827109
0.003836788,2000,10.33566183
0.004582663,2000,13.1212254
0.005473537,2000,16.71663476
0.006537597,2000,21.77813292
0.007808512,2000,32.41078082
0.009326493,2000,50.13401055
0.011139571,2000,82.83524943
0.013305113,2000,151.0219794
0.015891638,2000,310.8215767
0.018980986,2000,720.3226845
0.022670905,2000,1831.566837
0.027078149,2000,4677.030225
0.032342164,2000,10950.46365
0.038629507,2000,26118.61482
0.046139116,2000,62892.29395
0.055108599,2000,152165.9551
0.065821758,2000,369034.386
0.078617563,2000,896034.1492
0.093900883,2000,2176871.189
0.112155294,2000,5290102.838
0.133958378,2000,12857486.51
0.16,2000,31252000
,,
0.000322434,5000,1.0001
0.000393911,5000,1.299846084
0.000481233,5000,1.68951108
0.000587913,5000,2.196164983
0.000718241,5000,2.855141532
0.000877461,5000,3.712696924
0.001071976,5000,4.82968347
0.001309611,5000,6.286803203
0.001599926,5000,8.19248758
0.001954597,5000,10.69544733
0.002387892,5000,14.00605147
0.002917239,5000,18.43523883
0.003563932,5000,24.46951293
0.004353984,5000,32.92202172
0.005319174,5000,45.24659402
0.006498328,5000,65.24563329
0.007938876,5000,122.4748207
0.009698765,5000,266.2276872
0.011848785,5000,674.7325195
0.014475421,5000,1929.251673
0.01768433,5000,5945.433438
0.021604589,5000,19066.98339
0.02639389,5000,60471.61213
0.032244883,5000,163328.4463
0.039392923,5000,442965.3502
0.048125538,5000,1203624.774
0.058793998,5000,3273248.363
0.071827441,5000,8904952.064
0.087750135,5000,24230269.34
0.107202568,5000,65935323.55
0.130967213,5000,179429136.7
0.16,5000,488286250
,,
0.000189869,10000,1.0001
0.000235955,10000,1.329247736
0.000293229,10000,1.766826574
0.000364404,10000,2.348696642
0.000452855,10000,3.122765639
0.000562776,10000,4.153288298
0.000699378,10000,5.527032721
0.000869137,10000,7.362537166
0.001080101,10000,9.824904629
0.001342273,10000,13.15131514
0.001668081,10000,17.69866455
0.002072972,10000,24.03911304
0.002576141,10000,33.16274104
0.003201445,10000,46.92451149
0.003978528,10000,69.05525702
0.00494423,10000,107.4840888
0.006144337,10000,179.7225315
0.007635744,10000,430.767146
0.009489158,10000,1282.23
0.011792449,10000,4252.816825
0.014654815,10000,14938.91439
0.01821196,10000,53905.56441
0.022632525,10000,196827.7668
0.028126089,10000,657460.3703
0.034953098,10000,1945702.192
0.043437218,10000,5763346.835
0.053980678,10000,17078022.74
0.067083338,10000,50613854.34
0.083366389,10000,150013439.5
0.103601805,10000,444634399.1
0.128748937,10000,1317895685
0.16,10000,3906260000
,,
0.000111806,20000,1.0001
0.000141339,20000,1.359314914
0.000178672,20000,1.847684794
0.000225867,20000,2.511847102
0.000285527,20000,3.415581689
0.000360947,20000,4.646564924
0.000456287,20000,6.326453504
0.000576811,20000,8.626859571
0.00072917,20000,11.79676169
0.000921773,20000,16.21406602
0.001165251,20000,22.49159793
0.001473041,20000,31.71131167
0.00186213,20000,45.96892274
0.002353993,20000,69.6822373
0.002975778,20000,112.7954358
0.003761801,20000,198.7139898
0.004755444,20000,384.0756997
0.006011548,20000,808.1804949
0.00759944,20000,2524.319707
0.009606758,20000,9601.687657
0.012144289,20000,38066.01499
0.015352085,20000,153561.0956
0.019407188,20000,623832.5562
0.024533408,20000,2541323.496
0.031013669,20000,8554855.359
0.039205627,20000,27610179.42
0.049561412,20000,89124814.71
0.062652576,20000,287711079.5
0.079201644,20000,928807488.4
0.100121986,20000,2998466533
0.126568234,20000,9679979047
0.16,20000,31250020000
